NameID,AgentName,OldNameID
1841,Victoria Women's Unionist Association,1851
1842,"Vinycomb, John",1708
1843,"Vinycomb, John (1833-1928), illustrator",1507
1844,"Vinycomb, John (1833-1928), illustrator",1508
1845,"Vinycomb, John (1833-1928), illustrator",1509
1846,Virgil,381
1847,"W.F. Clokey & Co., glass merchants",1882
1848,"W.H. Kane & Co., Engineers, Larne",1510
1849,"Waddell, Helen (1889-1965), mediaeval scholar, poet and author",351
1850,"Waddell, Helen (1889-1965), mediaeval scholar, poet and author",1590
1851,"Waddell, Martin",1511
1852,"Wakefield, Edward",1512
1853,"Wallace, Colonel Robert Hugh (1860-1929), Solicitor, Myra Castle, Downpatrick",1513
1854,"Wallace, R. H., Col.",1514
1855,"Wallace, Robert Grenville  Clermont, Thomas Fortescue, Baron, (1815-1887)",1653
1856,"Walpole, Horace",1515
1857,"Walpole, Sir Robert (1676-1745), statesman",1516
1858,"Walsh, George, artist",1877
1859,"Walsh, Maurice",1517
1860,"Walsingham, Sir Francis (1530-1590), statesman",1518
1861,War Office,1841
1862,Ward & Partners,1881
1863,"Waring, William (1619-1703), landowner and High Sheriff of Co. Down",1520
1864,"Warren, W. Lewis (1929-1994), Professor of Modern History, Queen's University Belfast, 1973-93",2237
1865,"Wartmann, Elie",508
1866,Waterfront Theatre,1521
1867,"Wathen, R.",2006
1868,"Weatherfield, W. A. F.",1522
1869,"Weir, Sarah (1742-?), Stewartstown, Co. Tyrone",2197
1870,"Weir, Silas Ebenezer (1777-1828), Stewartstown, Co. Tyrone",2199
1871,"Weir, William (1735-1792), merchant, Stewartstown, Co. Tyrone",2196
1872,"Weir, William (1781-1824), trader, Stewartstown, Co. Tyrone",2198
1873,WELB,1523
1874,"Welch, David (d. 1875), photographer",1935
1875,"Welch, Robert J. (1859-1936), professional photographer",1524
1876,"Welch, Robert J. (1859-1936), professional photographer",1525
1877,"Welch, Robert John (1859-1936), photographer",1933
1878,"Welch, Robert John (1859-1936), photographer",1934
1879,"Welch, Robert John (1859-1936), photographer",1908
1880,"Welch, Robert John (1859-1936), photographer",1922
1881,"Wellesley, Arthur (1769-1852), 1st Duke of Wellington, British Prime Minister",1526
1882,"Wellesley, Arthur (1769-1852), 1st Duke of Wellington, British Prime Minister",1527
1883,"Wellesley, Richard Colley (1760-1842), Marquis Wellesley, Governor-General of India",1528
1884,"Wellesley, Sir Arthur (1769-1852), Duke of Wellington",1973
1885,Wesley Historical Society,1960
1886,"Wesley, John (1703-1791)",1644
1887,"Wesley, Rev. Charles (1707-1788)",1956
1888,"Wesley, Rev. John (1703-1791)",1955
1889,"Westall, Richard, 1765-1836",453
1890,"Westenra, Robert Henry (1792-1860), 3rd Baron Rossmore",1529
1891,Western Education & Library Board,1636
1892,Western Education and Library Board,1530
1893,"Westmeath, Earls of",2164
1894,"Westmorland, Lord Lieutenant of Ireland",1531
1895,"Whately, Richard (1787-1863), Archbishop of Dublin",1532
1896,"Whibley, Charles, 1859-1930, scholar, critic and journalist",367
1897,"Whitehead, Evelyn M.",1533
1898,"Whitman, Walt, 1819-1892, poet and journalist",306
1899,"Whitworth, Lord Lieutenant of Ireland",1534
1900,"Whyte family, Loughbrickland, Co. Down",1535
1901,"Whyte, Captain Nicholas Charles (1785-1867), Loughbrickland",1536
1902,"Whyte, Charles (1716-1784), Leixlip and Loughbrickland",1537
1903,"Whyte, John (1752-1814), Loughbrickland",1538
1904,"Whyte, John Joseph (1826-1902), Loughbrickland",1539
1905,"Whyte, Nicholas (b. 1967)",1675
1906,"Whyte, Sir Nicholas (1583-1664), Leixlip",1540
1907,"Wilberforce, Samuel (1805-1873), Bishop of Oxford",1541
1908,"Wilde, Oscar (1854-1900), Irish writer",1542
1909,"Wilde, Oscar (1854-1900), Irish writer",295
1910,"Wilkinson, Henry Spenser (1853-1937), military historian and journalist",366
1911,"Wilkinson, Sir Hiram Shaw (1840-1936), Chief Justice of Her Majesty's Supreme Court for China and Korea",1852
1912,"William III (1650-1702), King of England, 1689-1702",315
1913,"William McCombe, Ltd",1543
1914,"William of Orange (1650-1702), King of England, 1689-1702",316
1915,"Williams, Fionnuala Carson",2010
1916,"Willoughby, Nicholas, surveyor",1544
1917,"Wills, William Gorman (1828-91), artist",2216
1918,"Wilson and Simms, Solicitors, Strabane, Co. Tyrone",1545
1919,"Wilson, Philip B.",1546
1920,"Wilson, Sir Henry (1864-1922), Field Marshal",1547
1921,"Witherspoon, Charles",1612
1922,"Wolfe, Major-General James (1727-1759)",1831
1923,"Wolfe, Major-General James (1727-59).",1548
1924,"Wolff, G.W., founder of Harland & Wolff Shipyard and first Chairman of the Board of Directors of the Ropeworks, 1876-1896",1549
1925,Women Together for Peace,1943
1926,Women's Freedom League,1550
1927,Women's Unionist Association,1848
1928,Women's Unionist Council,2147
1929,"Wood-Martin, William Gregory (1847-1917)",1551
1930,Workers Educational Association,305
1931,"Workman, Clark & Co.",1552
1932,Works Service,1872
1933,"Wright, Stanley Fowler  (1873-1953)",1597
1934,"Wright, Stanley Fowler  (1873-1953)",322
1935,"Wright, Stanley Fowler  (1873-1953)",333
1936,"Wright, Thomas (fl. 1740-1760)",1553
1937,"Wynne Family of Counties Sligo, Leitrim and Cavan",2200
1938,"Wynne, James (c.1645-1695)",2202
1939,"Wynne, John Arthur (1801-1865)",2206
1940,"Wynne, Lady Anne (d. 1849)",2207
1941,"Wynne, Owen (1755-1841)",2205
1942,"Wynne, Owen (1843-1910)",2208
1943,"Wynne, Owen (c.1655-1737)",2203
1944,"Wynne, Owen (d. 1670)",2201
1945,"Wynne, Owen (d. 1789)",2204
1946,"Yeats, Jack B., painter",1554
1947,"Yeats, William Butler (1865-1939), poet",1555
1948,"Yeats, William Butler (1865-1939), poet",1556
1949,"Yeats, William Butler (1865-1939), poet",1557
1950,"Yeats, William Butler (1865-1939), poet",1558
1951,"Yeats, William Butler (1865-1939), poet",1559
1952,"Yeats, William Butler (1865-1939), poet",1560
1953,"Yeats, William Butler (1865-1939), poet",1561
1954,"Yeats, William Butler (1865-1939), poet",291
1955,"Young and Mackenzie (1825-1937), Architects, Donegall Square West, Belfast",1859
1956,"Young Family of Culdaff, Co. Donegal",1563
1957,Young Ulster Society,517
1958,Young Ulster Volunteers,530
1959,"Young, Brooke (fl. 1833-34), Young, Robert Chichester (fl. 1928-35)",1564
1960,"Young, George (1842-1913), landowner",1565
1961,"Young, Guy Owen Lawrence (fl. 1914)",1566
1962,"Young, Maryanne (fl. 1809-58)",1562
1963,"Young, R. M.",1567
1964,"Young, Rev. Robert (1610-1682), landowner and Rector of Clonca and Culdaff",1568
1965,"Young, Robert James (fl. 1819-20)",1599
1966,"Young, Robert Magill (1851-1925), architect",1857
1967,"Young, Rt Hon. Robert (1822-1917), architect and civil engineer",1856
1968,"Gilbert, Stephen",NULL
1969,"Northern Ireland Assembly, Northern Ireland Parliament, ",NULL
1970,"Office of the First and deputy First Minister , ",NULL
1971,"Office of the First and deputy First Minister , ",NULL
1972,"Kilkenny County Library Service,, ",NULL
1973,"Kilkenny County Library Service,, ",NULL
1974,"Kilkenny County Library Service, ",NULL
1975,"Beatty, Alfred Chester",NULL
1976,"Knott, Eleanor",NULL
1977,"Knott, Eleanor",NULL
1978,"Bergin, Osborn Joseph",NULL
1979,"Best, Richard Irvine",NULL
1980,"O'Rahilly, Thomas Francis",NULL
1981,"Caldwell, Andrew",NULL
1982,"Caldwell, Charles",NULL
1983,"Caldwell, Admiral Benjamin",NULL
1984,"Caldwell, Charles Andrew",NULL
1985,"Caldwell, Charles Benjamin",NULL
1986,"Ó Máille, Tomás",NULL
1987,"Doegen, Wilhelm",NULL
1988,"O’Donovan, John",NULL
1989,"Graves, Rev. James",NULL
1990,"Graves, Rev. Charles",NULL
1991,"O’Donovan, John",NULL
1992,"Graves, Rev. James",NULL
1993,"Graves, Rev. Charles",NULL
1994,"Kitching, Professor John ‘Jack’ Alwyne",NULL
1995,"Ebling, Professor Francis ‘John’ Govier",NULL
1996,"Norton, Professor Trevor",NULL
1997,"Renouf, Professor Louis",NULL
1998,"Upton, Henry",NULL
1999,"Sadlier, Thomas U.",NULL
2000,"Beatty, Alfred Chester",NULL
2001,"Beatty, Alfred Chester",NULL
2002,"Beatty, Alfred Chester",NULL
2003,"Beatty, Alfred Chester",NULL
2004,"Beatty, Alfred Chester",NULL
2005,"Ó Máille, Tomás",NULL
2006,"Mc Cutcheon, William Alan",NULL
2007,"Doctor Mc Cutcheon, William alan",NULL
2008,"Doctor Mc Cutcheon, William Alan",NULL
2009,"McCutcheon, Doctor William Alan",NULL
2010,"Mc Cutcheon, Doctor William Alan ",NULL
2011,"McLoughlin, Barry",NULL
2012,"McLoughlin, Barry",NULL
2013,"LcLoughlin, Barry",NULL
2014,"Gilbert, Stephen",NULL
2015,"Forster, Edward Morgan",NULL
2016,"Gilbert, Stephen",NULL
2017,"Forster, Edward Morgan",NULL
2018,"Shields, Arthur",NULL
2019,"Henry, Joseph",NULL
2020,"Henry, Joseph",NULL
2021,"King's Inns, ",NULL
2022,"Franciscans, ",NULL
2023,"Franciscans, ",NULL
2024,"King's Inns, ",NULL
2025,"Bairéad, Sighle",NULL
